NRCPTOT,NAME,state_code,county
109199,"DeKalb County, Indiana",Indiana,33
169780,"LaGrange County, Indiana",Indiana,87
183924,"Bartholomew County, Indiana",Indiana,5
45943,"Rush County, Indiana",Indiana,139
284326,"Boone County, Indiana",Indiana,11
55219,"Fulton County, Indiana",Indiana,49
1195454,"Lake County, Indiana",Indiana,89
90259,"Montgomery County, Indiana",Indiana,107
118684,"Noble County, Indiana",Indiana,113
185420,"Adams County, Indiana",Indiana,1
314483,"Clark County, Indiana",Indiana,19
46793,"Fayette County, Indiana",Indiana,41
49201,"Clay County, Indiana",Indiana,21
505323,"Hendricks County, Indiana",Indiana,63
117130,"Dubois County, Indiana",Indiana,37
70804,"Franklin County, Indiana",Indiana,47
115059,"Grant County, Indiana",Indiana,53
214698,"Hancock County, Indiana",Indiana,59
91185,"Jackson County, Indiana",Indiana,71
155518,"Howard County, Indiana",Indiana,67
9825,"Ohio County, Indiana",Indiana,115
61060,"Owen County, Indiana",Indiana,119
58880,"Parke County, Indiana",Indiana,121
55063,"Randolph County, Indiana",Indiana,135
82256,"Whitley County, Indiana",Indiana,183
25941,"Benton County, Indiana",Indiana,7
60723,"Brown County, Indiana",Indiana,13
65702,"Clinton County, Indiana",Indiana,23
89115,"Putnam County, Indiana",Indiana,133
21172,"Union County, Indiana",Indiana,161
69781,"Washington County, Indiana",Indiana,175
98010,"Daviess County, Indiana",Indiana,27
133650,"Dearborn County, Indiana",Indiana,29
96662,"Henry County, Indiana",Indiana,65
70387,"Knox County, Indiana",Indiana,83
93292,"Lawrence County, Indiana",Indiana,93
251563,"Madison County, Indiana",Indiana,95
36001,"Perry County, Indiana",Indiana,123
17899,"Pike County, Indiana",Indiana,125
30348,"Pulaski County, Indiana",Indiana,131
52937,"Posey County, Indiana",Indiana,129
109673,"Steuben County, Indiana",Indiana,151
22553,"Warren County, Indiana",Indiana,171
24727,"Vermillion County, Indiana",Indiana,165
66497,"Wells County, Indiana",Indiana,179
1072641,"Allen County, Indiana",Indiana,3
64583,"Decatur County, Indiana",Indiana,31
214362,"Delaware County, Indiana",Indiana,35
244985,"Floyd County, Indiana",Indiana,43
81106,"Jefferson County, Indiana",Indiana,77
55482,"Jennings County, Indiana",Indiana,79
520371,"Johnson County, Indiana",Indiana,81
66684,"Miami County, Indiana",Indiana,103
191231,"Morgan County, Indiana",Indiana,109
58279,"Gibson County, Indiana",Indiana,51
31190,"Newton County, Indiana",Indiana,111
47680,"Orange County, Indiana",Indiana,117
658588,"St. Joseph County, Indiana",Indiana,141
217385,"Kosciusko County, Indiana",Indiana,85
114315,"Marshall County, Indiana",Indiana,99
26913,"Switzerland County, Indiana",Indiana,155
415711,"Vanderburgh County, Indiana",Indiana,163
22152,"Blackford County, Indiana",Indiana,9
56428,"Carroll County, Indiana",Indiana,15
40772,"Scott County, Indiana",Indiana,143
384044,"Monroe County, Indiana",Indiana,105
38527,"Fountain County, Indiana",Indiana,45
604981,"Elkhart County, Indiana",Indiana,39
48170,"Starke County, Indiana",Indiana,149
27787,"Crawford County, Indiana",Indiana,25
68677,"Cass County, Indiana",Indiana,17
53751,"Greene County, Indiana",Indiana,55
31408,"Colfax County, Nebraska",Nebraska,37
47828,"York County, Nebraska",Nebraska,185
880,"Blaine County, Nebraska",Nebraska,9
183959,"Buffalo County, Nebraska",Nebraska,19
7398,"Deuel County, Nebraska",Nebraska,49
9055,"Hitchcock County, Nebraska",Nebraska,87
2710,"Logan County, Nebraska",Nebraska,113
111007,"Platte County, Nebraska",Nebraska,141
19253,"Polk County, Nebraska",Nebraska,143
20787,"Thayer County, Nebraska",Nebraska,169
27388,"Box Butte County, Nebraska",Nebraska,13
12364,"Brown County, Nebraska",Nebraska,17
99038,"Adams County, Nebraska",Nebraska,1
16843,"Sheridan County, Nebraska",Nebraska,161
918793,"Lancaster County, Nebraska",Nebraska,109
22933,"Boone County, Nebraska",Nebraska,11
14322,"Nuckolls County, Nebraska",Nebraska,129
11666,"Rock County, Nebraska",Nebraska,149
2285,"Banner County, Nebraska",Nebraska,7
9563,"Frontier County, Nebraska",Nebraska,63
12572,"Sherman County, Nebraska",Nebraska,163
1981981,"Douglas County, Nebraska",Nebraska,55
18888,"Richardson County, Nebraska",Nebraska,147
19408,"Howard County, Nebraska",Nebraska,93
73812,"Holt County, Nebraska",Nebraska,89
20819,"Furnas County, Nebraska",Nebraska,65
11922,"Gosper County, Nebraska",Nebraska,73
38645,"Saline County, Nebraska",Nebraska,151
444827,"Sarpy County, Nebraska",Nebraska,153
14808,"Thurston County, Nebraska",Nebraska,173
74333,"Washington County, Nebraska",Nebraska,177
7938,"Boyd County, Nebraska",Nebraska,15
25695,"Cherry County, Nebraska",Nebraska,31
109145,"Dodge County, Nebraska",Nebraska,53
26129,"Fillmore County, Nebraska",Nebraska,59
7831,"Garden County, Nebraska",Nebraska,69
3591,"Hooker County, Nebraska",Nebraska,91
15415,"Morrill County, Nebraska",Nebraska,123
16872,"Nemaha County, Nebraska",Nebraska,127
46942,"Seward County, Nebraska",Nebraska,159
3225,"Thomas County, Nebraska",Nebraska,171
62705,"Dakota County, Nebraska",Nebraska,43
9280,"Webster County, Nebraska",Nebraska,181
31000,"Antelope County, Nebraska",Nebraska,3
23187,"Chase County, Nebraska",Nebraska,29
30908,"Butler County, Nebraska",Nebraska,23
23677,"Clay County, Nebraska",Nebraska,35
3745,"Arthur County, Nebraska",Nebraska,5
46950,"Custer County, Nebraska",Nebraska,41
9614,"Franklin County, Nebraska",Nebraska,61
62884,"Gage County, Nebraska",Nebraska,67
29504,"Hamilton County, Nebraska",Nebraska,81
20351,"Jefferson County, Nebraska",Nebraska,95
23557,"Kearney County, Nebraska",Nebraska,99
41113,"Keith County, Nebraska",Nebraska,101
2349,"Loup County, Nebraska",Nebraska,115
116269,"Madison County, Nebraska",Nebraska,119
16079,"Perkins County, Nebraska",Nebraska,135
38426,"Phelps County, Nebraska",Nebraska,137
80212,"Saunders County, Nebraska",Nebraska,155
115246,"Scotts Bluff County, Nebraska",Nebraska,157
27660,"Wayne County, Nebraska",Nebraska,179
4302,"Keya Paha County, Nebraska",Nebraska,103
8661,"Kimball County, Nebraska",Nebraska,105
25254,"Knox County, Nebraska",Nebraska,107
92549,"Lincoln County, Nebraska",Nebraska,111
28342,"Merrick County, Nebraska",Nebraska,121
28706,"Pierce County, Nebraska",Nebraska,139
3122,"Sioux County, Nebraska",Nebraska,165
27546,"Burt County, Nebraska",Nebraska,21
89666,"Cass County, Nebraska",Nebraska,25
43988,"Cuming County, Nebraska",Nebraska,39
18940,"Dixon County, Nebraska",Nebraska,51
6647,"Dundy County, Nebraska",Nebraska,57
3451,"Grant County, Nebraska",Nebraska,75
15061,"Greeley County, Nebraska",Nebraska,77
186103,"Hall County, Nebraska",Nebraska,79
4301,"Hayes County, Nebraska",Nebraska,85
49841,"Otoe County, Nebraska",Nebraska,131
38006,"Red Willow County, Nebraska",Nebraska,145
37420,"Cedar County, Nebraska",Nebraska,27
22902,"Dawes County, Nebraska",Nebraska,45
10650,"Johnson County, Nebraska",Nebraska,97
32102,"Cheyenne County, Nebraska",Nebraska,33
72745,"Dawson County, Nebraska",Nebraska,47
8542,"Garfield County, Nebraska",Nebraska,71
2051,"McPherson County, Nebraska",Nebraska,117
10893,"Nance County, Nebraska",Nebraska,125
45384,"Rusk County, Wisconsin",Wisconsin,107
33239,"Forest County, Wisconsin",Wisconsin,41
116359,"Green County, Wisconsin",Wisconsin,45
158611,"Grant County, Wisconsin",Wisconsin,43
118964,"Shawano County, Wisconsin",Wisconsin,115
260924,"Sheboygan County, Wisconsin",Wisconsin,117
57387,"Langlade County, Wisconsin",Wisconsin,67
3324,"Menominee County, Wisconsin",Wisconsin,78
558364,"Outagamie County, Wisconsin",Wisconsin,87
118170,"Vernon County, Wisconsin",Wisconsin,123
46640,"Buffalo County, Wisconsin",Wisconsin,11
193627,"Columbia County, Wisconsin",Wisconsin,21
58181,"Kewaunee County, Wisconsin",Wisconsin,61
295457,"La Crosse County, Wisconsin",Wisconsin,63
752429,"Brown County, Wisconsin",Wisconsin,9
328404,"Eau Claire County, Wisconsin",Wisconsin,35
406611,"Marathon County, Wisconsin",Wisconsin,73
128784,"Oneida County, Wisconsin",Wisconsin,85
152858,"Polk County, Wisconsin",Wisconsin,95
98582,"Trempealeau County, Wisconsin",Wisconsin,121
64015,"Washburn County, Wisconsin",Wisconsin,129
1627963,"Waukesha County, Wisconsin",Wisconsin,133
223381,"Dodge County, Wisconsin",Wisconsin,27
352860,"Walworth County, Wisconsin",Wisconsin,127
111656,"Vilas County, Wisconsin",Wisconsin,125
51072,"Crawford County, Wisconsin",Wisconsin,23
66623,"Juneau County, Wisconsin",Wisconsin,57
183990,"Manitowoc County, Wisconsin",Wisconsin,71
235550,"Sauk County, Wisconsin",Wisconsin,111
448645,"Washington County, Wisconsin",Wisconsin,131
47692,"Burnett County, Wisconsin",Wisconsin,13
225998,"Chippewa County, Wisconsin",Wisconsin,17
2011249,"Dane County, Wisconsin",Wisconsin,25
132930,"Door County, Wisconsin",Wisconsin,29
92983,"Douglas County, Wisconsin",Wisconsin,31
256478,"Fond du Lac County, Wisconsin",Wisconsin,39
49703,"Jackson County, Wisconsin",Wisconsin,53
82690,"Iowa County, Wisconsin",Wisconsin,49
30268,"Pepin County, Wisconsin",Wisconsin,91
396519,"Ozaukee County, Wisconsin",Wisconsin,89
181384,"Portage County, Wisconsin",Wisconsin,97
58378,"Richland County, Wisconsin",Wisconsin,103
368648,"Rock County, Wisconsin",Wisconsin,105
81338,"Taylor County, Wisconsin",Wisconsin,119
82259,"Waushara County, Wisconsin",Wisconsin,137
48026,"Adams County, Wisconsin",Wisconsin,1
60833,"Bayfield County, Wisconsin",Wisconsin,7
63584,"Lafayette County, Wisconsin",Wisconsin,65
134644,"Monroe County, Wisconsin",Wisconsin,81
115267,"Pierce County, Wisconsin",Wisconsin,93
194362,"Wood County, Wisconsin",Wisconsin,141
53129,"Ashland County, Wisconsin",Wisconsin,3
117896,"Calumet County, Wisconsin",Wisconsin,15
11913,"Florence County, Wisconsin",Wisconsin,37
266881,"Jefferson County, Wisconsin",Wisconsin,55
394140,"Kenosha County, Wisconsin",Wisconsin,59
156529,"Campbell County, Wyoming",Wyoming,5
92923,"Lincoln County, Wyoming",Wyoming,23
88422,"Johnson County, Wyoming",Wyoming,19
329348,"Natrona County, Wyoming",Wyoming,25
616266,"Laramie County, Wyoming",Wyoming,21
51394,"Converse County, Wyoming",Wyoming,9
8124,"Niobrara County, Wyoming",Wyoming,27
401134,"Teton County, Wyoming",Wyoming,39
102502,"Sweetwater County, Wyoming",Wyoming,37
26318,"Platte County, Wyoming",Wyoming,31
210912,"Sheridan County, Wyoming",Wyoming,33
30859,"Big Horn County, Wyoming",Wyoming,3
32088,"Crook County, Wyoming",Wyoming,11
148106,"Park County, Wyoming",Wyoming,29
110259,"Albany County, Wyoming",Wyoming,1
46253,"Carbon County, Wyoming",Wyoming,7
40308,"Goshen County, Wyoming",Wyoming,15
67067,"Uinta County, Wyoming",Wyoming,41
21135,"Washakie County, Wyoming",Wyoming,43
14770,"Hot Springs County, Wyoming",Wyoming,17
114509,"Fremont County, Wyoming",Wyoming,13
48450,"Sublette County, Wyoming",Wyoming,35
21272,"Weston County, Wyoming",Wyoming,45
43563,"Butler County, Iowa",Iowa,23
2811656,"Marion County, Indiana",Indiana,97
160781,"Wayne County, Indiana",Indiana,177
73049,"Benton County, Iowa",Iowa,11
306540,"Dubuque County, Iowa",Iowa,61
18050,"Fremont County, Iowa",Iowa,71
43921,"Hamilton County, Iowa",Iowa,79
27815,"Pocahontas County, Iowa",Iowa,151
24641,"Taylor County, Iowa",Iowa,173
30451,"Union County, Iowa",Iowa,175
33340,"Van Buren County, Iowa",Iowa,177
19857,"Worth County, Iowa",Iowa,195
20714,"Ringgold County, Iowa",Iowa,159
17082,"Adams County, Iowa",Iowa,3
27398,"Adair County, Iowa",Iowa,1
22511,"Audubon County, Iowa",Iowa,9
40645,"Chickasaw County, Iowa",Iowa,37
23128,"Clarke County, Iowa",Iowa,39
52436,"Davis County, Iowa",Iowa,51
85236,"Dickinson County, Iowa",Iowa,59
24979,"Ida County, Iowa",Iowa,93
497408,"Johnson County, Iowa",Iowa,103
42029,"Keokuk County, Iowa",Iowa,107
19972,"Monroe County, Iowa",Iowa,135
44236,"Tama County, Iowa",Iowa,171
62609,"Wapello County, Iowa",Iowa,179
129934,"Sioux County, Iowa",Iowa,167
35467,"Franklin County, Iowa",Iowa,69
29053,"Calhoun County, Iowa",Iowa,25
99658,"Carroll County, Iowa",Iowa,27
53334,"Cedar County, Iowa",Iowa,31
117684,"Cerro Gordo County, Iowa",Iowa,33
40534,"Floyd County, Iowa",Iowa,67
34128,"Greene County, Iowa",Iowa,73
55736,"Hardin County, Iowa",Iowa,83
28864,"Louisa County, Iowa",Iowa,115
32076,"Lucas County, Iowa",Iowa,117
49978,"Lyon County, Iowa",Iowa,119
35225,"Winnebago County, Iowa",Iowa,189
30654,"Palo Alto County, Iowa",Iowa,147
44548,"Shelby County, Iowa",Iowa,165
42088,"Appanoose County, Iowa",Iowa,7
43405,"Henry County, Iowa",Iowa,87
49649,"Iowa County, Iowa",Iowa,95
88821,"Jasper County, Iowa",Iowa,99
30811,"Page County, Iowa",Iowa,145
72634,"Winneshiek County, Iowa",Iowa,191
55823,"Poweshiek County, Iowa",Iowa,157
223947,"Pottawattamie County, Iowa",Iowa,155
68750,"Marshall County, Iowa",Iowa,127
58961,"Clayton County, Iowa",Iowa,43
67040,"Boone County, Iowa",Iowa,15
79850,"Bremer County, Iowa",Iowa,17
58478,"Buena Vista County, Iowa",Iowa,21
41263,"Howard County, Iowa",Iowa,89
24252,"Emmet County, Iowa",Iowa,63
40488,"Guthrie County, Iowa",Iowa,77
36012,"Hancock County, Iowa",Iowa,81
34170,"Humboldt County, Iowa",Iowa,91
67091,"Madison County, Iowa",Iowa,121
90360,"Marion County, Iowa",Iowa,125
79293,"Washington County, Iowa",Iowa,183
39063,"Wright County, Iowa",Iowa,197
44712,"Cass County, Iowa",Iowa,29
32411,"Cherokee County, Iowa",Iowa,35
43516,"Crawford County, Iowa",Iowa,47
85885,"Des Moines County, Iowa",Iowa,57
55003,"Fayette County, Iowa",Iowa,65
51478,"Harrison County, Iowa",Iowa,85
63278,"Kossuth County, Iowa",Iowa,109
42798,"Mills County, Iowa",Iowa,129
26090,"Monona County, Iowa",Iowa,133
94469,"Muscatine County, Iowa",Iowa,139
17505,"Osceola County, Iowa",Iowa,143
1674123,"Polk County, Iowa",Iowa,153
84704,"Webster County, Iowa",Iowa,187
242568,"Story County, Iowa",Iowa,169
259829,"Woodbury County, Iowa",Iowa,193
367105,"Black Hawk County, Iowa",Iowa,13
40282,"Grundy County, Iowa",Iowa,75
60335,"Jackson County, Iowa",Iowa,97
63356,"Jones County, Iowa",Iowa,105
69325,"Lee County, Iowa",Iowa,111
37213,"Mitchell County, Iowa",Iowa,131
30294,"Montgomery County, Iowa",Iowa,137
167095,"Warren County, Iowa",Iowa,181
40339,"Sac County, Iowa",Iowa,161
55203,"Mahaska County, Iowa",Iowa,123
92868,"Plymouth County, Iowa",Iowa,149
70536,"Buchanan County, Iowa",Iowa,19
69035,"Clay County, Iowa",Iowa,41
106442,"Clinton County, Iowa",Iowa,45
2870,"Wheeler County, Nebraska",Nebraska,183
11624,"Pawnee County, Nebraska",Nebraska,133
25368,"Stanton County, Nebraska",Nebraska,167
22082,"Valley County, Nebraska",Nebraska,175
58626,"Churchill County, Nevada",Nevada,1
356381,"Douglas County, Nevada",Nevada,5
9190,"Lander County, Nevada",Nevada,15
7597,"Pershing County, Nevada",Nevada,27
1543,"Esmeralda County, Nevada",Nevada,9
7100,"Eureka County, Nevada",Nevada,11
33047,"Humboldt County, Nevada",Nevada,13
6476,"Mineral County, Nevada",Nevada,21
15467,"White Pine County, Nevada",Nevada,33
120316,"Elko County, Nevada",Nevada,7
9890,"Lincoln County, Nevada",Nevada,17
98780,"Nye County, Nevada",Nevada,23
15328,"Storey County, Nevada",Nevada,29
2089600,"Washoe County, Nevada",Nevada,31
9286871,"Clark County, Nevada",Nevada,3
392859,"Carson City, Nevada",Nevada,510
137288,"Lyon County, Nevada",Nevada,19
332295,"Cheshire County, New Hampshire",New  Hampshire,5
641668,"Merrimack County, New Hampshire",New  Hampshire,13
477711,"Grafton County, New Hampshire",New  Hampshire,9
1841576,"Rockingham County, New Hampshire",New  Hampshire,15
366612,"Belknap County, New Hampshire",New  Hampshire,1
153577,"Sullivan County, New Hampshire",New  Hampshire,19
1758954,"Hillsborough County, New Hampshire",New  Hampshire,11
438730,"Strafford County, New Hampshire",New  Hampshire,17
99178,"Coos County, New Hampshire",New  Hampshire,7
325211,"Carroll County, New Hampshire",New  Hampshire,3
4008699,"Monmouth County, New Jersey",New Jersey,25
1492892,"Mercer County, New Jersey",New Jersey,21
614325,"Sussex County, New Jersey",New Jersey,37
287258,"Cumberland County, New Jersey",New Jersey,11
1902710,"Somerset County, New Jersey",New Jersey,35
3911793,"Essex County, New Jersey",New Jersey,13
2738252,"Ocean County, New Jersey",New Jersey,29
887305,"Atlantic County, New Jersey",New Jersey,1
854272,"Gloucester County, New Jersey",New Jersey,15
3622443,"Middlesex County, New Jersey",New Jersey,23
154481,"Salem County, New Jersey",New Jersey,33
2298967,"Passaic County, New Jersey",New Jersey,31
536400,"Cape May County, New Jersey",New Jersey,9
1677680,"Camden County, New Jersey",New Jersey,7
7092674,"Bergen County, New Jersey",New Jersey,3
2769892,"Union County, New Jersey",New Jersey,39
387436,"Warren County, New Jersey",New Jersey,41
2953091,"Hudson County, New Jersey",New Jersey,17
855033,"Hunterdon County, New Jersey",New Jersey,19
1759865,"Burlington County, New Jersey",New Jersey,5
3268617,"Morris County, New Jersey",New Jersey,27
5995,"Hidalgo County, New Mexico",New Mexico,23
36822,"Luna County, New Mexico",New Mexico,29
72762,"McKinley County, New Mexico",New Mexico,31
317431,"Sandoval County, New Mexico",New Mexico,43
109539,"Taos County, New Mexico",New Mexico,55
46652,"Grant County, New Mexico",New Mexico,17
81430,"Curry County, New Mexico",New Mexico,9
28905,"Colfax County, New Mexico",New Mexico,7
164139,"Eddy County, New Mexico",New Mexico,15
2132,"Harding County, New Mexico",New Mexico,21
9846,"Mora County, New Mexico",New Mexico,33
201664,"San Juan County, New Mexico",New Mexico,45
13498,"Quay County, New Mexico",New Mexico,37
81985,"Lincoln County, New Mexico",New Mexico,27
151135,"Chaves County, New Mexico",New Mexico,5
231194,"Lea County, New Mexico",New Mexico,25
772023,"Santa Fe County, New Mexico",New Mexico,49
6441,"Union County, New Mexico",New Mexico,59
27579,"Sierra County, New Mexico",New Mexico,51
21863,"Socorro County, New Mexico",New Mexico,53
33744,"Roosevelt County, New Mexico",New Mexico,41
533650,"Doña Ana County, New Mexico",New Mexico,13
42394,"Los Alamos County, New Mexico",New Mexico,28
56601,"Rio Arriba County, New Mexico",New Mexico,39
39315,"San Miguel County, New Mexico",New Mexico,47
129996,"Valencia County, New Mexico",New Mexico,61
29132,"Torrance County, New Mexico",New Mexico,57
1846240,"Bernalillo County, New Mexico",New Mexico,1
119872,"Otero County, New Mexico",New Mexico,35
34052,"Cibola County, New Mexico",New Mexico,6
5836,"De Baca County, New Mexico",New Mexico,11
4810,"Guadalupe County, New Mexico",New Mexico,19
12775,"Catron County, New Mexico",New Mexico,3
71447,"Schoharie County, New York",New York,95
46962,"Wayne County, Iowa",Iowa,185
26433,"Decatur County, Iowa",Iowa,53
69725,"Delaware County, Iowa",Iowa,55
64650,"Jefferson County, Iowa",Iowa,101
58447,"Allamakee County, Iowa",Iowa,5
630627,"Linn County, Iowa",Iowa,113
515892,"Scott County, Iowa",Iowa,163
362999,"Dallas County, Iowa",Iowa,49
49438,"O'Brien County, Iowa",Iowa,141
20588,"Sherman County, Kansas",Kansas,181
10478,"Stanton County, Kansas",Kansas,187
29766,"Thomas County, Kansas",Kansas,193
17502,"Meade County, Kansas",Kansas,119
60503,"Montgomery County, Kansas",Kansas,125
20348,"Morris County, Kansas",Kansas,127
37792,"Pratt County, Kansas",Kansas,151
9834,"Rawlins County, Kansas",Kansas,153
19829,"Rooks County, Kansas",Kansas,163
26202,"Anderson County, Kansas",Kansas,3
8621,"Clark County, Kansas",Kansas,25
15717,"Ellsworth County, Kansas",Kansas,53
45845,"Geary County, Kansas",Kansas,61
21139,"Harper County, Kansas",Kansas,77
114493,"Ford County, Kansas",Kansas,57
41677,"Russell County, Kansas",Kansas,167
64361,"Lyon County, Kansas",Kansas,111
30744,"Marshall County, Kansas",Kansas,117
19563,"Pawnee County, Kansas",Kansas,145
30955,"Allen County, Kansas",Kansas,1
10848,"Cheyenne County, Kansas",Kansas,23
8542,"Comanche County, Kansas",Kansas,33
70697,"Cowley County, Kansas",Kansas,35
11439,"Elk County, Kansas",Kansas,49
17482,"Gove County, Kansas",Kansas,63
64898,"Franklin County, Kansas",Kansas,59
83588,"Harvey County, Kansas",Kansas,79
9282,"Hodgeman County, Kansas",Kansas,83
10653,"Jewell County, Kansas",Kansas,89
16406,"Kearny County, Kansas",Kansas,93
23099,"Rice County, Kansas",Kansas,159
16363,"Stafford County, Kansas",Kansas,185
107725,"McPherson County, Kansas",Kansas,113
43913,"Osage County, Kansas",Kansas,139
5313,"Greeley County, Kansas",Kansas,71
26219,"Coffey County, Kansas",Kansas,31
79370,"Crawford County, Kansas",Kansas,37
132452,"Ellis County, Kansas",Kansas,51
18383,"Greenwood County, Kansas",Kansas,73
47732,"Labette County, Kansas",Kansas,99
26667,"Linn County, Kansas",Kansas,107
1580736,"Sedgwick County, Kansas",Kansas,173
89301,"Seward County, Kansas",Kansas,175
15253,"Republic County, Kansas",Kansas,157
11049,"Graham County, Kansas",Kansas,65
2917382,"Johnson County, Kansas",Kansas,91
366249,"Douglas County, Kansas",Kansas,45
13376,"Sheridan County, Kansas",Kansas,179
133075,"Miami County, Kansas",Kansas,121
38105,"Gray County, Kansas",Kansas,69
6132,"Wallace County, Kansas",Kansas,199
10118,"Chase County, Kansas",Kansas,17
19397,"Stevens County, Kansas",Kansas,189
11058,"Smith County, Kansas",Kansas,183
36535,"Grant County, Kansas",Kansas,67
31976,"Jackson County, Kansas",Kansas,85
24522,"Kingman County, Kansas",Kansas,95
13063,"Logan County, Kansas",Kansas,109
35764,"Nemaha County, Kansas",Kansas,131
81016,"Pottawatomie County, Kansas",Kansas,149
340865,"Wyandotte County, Kansas",Kansas,209
45787,"Cherokee County, Kansas",Kansas,21
176553,"Butler County, Kansas",Kansas,15
25357,"Clay County, Kansas",Kansas,27
7386,"Lincoln County, Kansas",Kansas,105
165108,"Saline County, Kansas",Kansas,169
49627,"Sumner County, Kansas",Kansas,191
13454,"Trego County, Kansas",Kansas,195
18744,"Wabaunsee County, Kansas",Kansas,197
23614,"Wilson County, Kansas",Kansas,205
13093,"Woodson County, Kansas",Kansas,207
23612,"Mitchell County, Kansas",Kansas,123
14945,"Ness County, Kansas",Kansas,135
11628,"Osborne County, Kansas",Kansas,141
32544,"Atchison County, Kansas",Kansas,5
37120,"Bourbon County, Kansas",Kansas,11
153374,"Finney County, Kansas",Kansas,55
8151,"Hamilton County, Kansas",Kansas,75
9124,"Kiowa County, Kansas",Kansas,97
152138,"Leavenworth County, Kansas",Kansas,103
440991,"Shawnee County, Kansas",Kansas,177
174135,"Clinton County, New York",New York,19
4001505,"Bronx County, New York",New York,5
1424140,"Onondaga County, New York",New York,67
109327,"Fulton County, New York",New York,35
91900,"Seneca County, New York",New York,99
370763,"Rensselaer County, New York",New York,83
480991,"Putnam County, New York",New York,79
107736,"Franklin County, New York",New York,33
142673,"Herkimer County, New York",New York,43
322097,"Ontario County, New York",New York,69
11028914,"Queens County, New York",New York,81
208971,"Steuben County, New York",New York,101
20547,"Hamilton County, New York",New York,41
149942,"Washington County, New York",New York,115
281484,"Chautauqua County, New York",New York,13
14340110,"Kings County, New York",New York,47
19976901,"New York County, New York",New York,61
112499,"Tioga County, New York",New York,107
172523,"Cayuga County, New York",New York,11
74872,"Orleans County, New York",New York,73
872055,"Saratoga County, New York",New York,91
1776519,"Rockland County, New York",New York,87
292003,"Columbia County, New York",New York,21
76040,"Lewis County, New York",New York,49
405219,"Niagara County, New York",New York,63
7030397,"Westchester County, New York",New York,119
148061,"Delaware County, New York",New York,25
126285,"Essex County, New York",New York,31
103613,"Montgomery County, New York",New York,57
10716398,"Nassau County, New York",New York,59
1882694,"Richmond County, New York",New York,85
180385,"St. Lawrence County, New York",New York,89
45386,"Schuyler County, New York",New York,97
307920,"Tompkins County, New York",New York,109
237749,"Warren County, New York",New York,113
109240,"Chenango County, New York",New York,17
101267,"Cortland County, New York",New York,23
1111140,"Dutchess County, New York",New York,27
213404,"Jefferson County, New York",New York,45
2194687,"Monroe County, New York",New York,55
520024,"Oneida County, New York",New York,65
7903992,"Suffolk County, New York",New York,103
718560,"Ulster County, New York",New York,111
85642,"Wyoming County, New York",New York,121
141489,"Chemung County, New York",New York,15
152632,"Livingston County, New York",New York,51
208518,"Oswego County, New York",New York,75
174368,"Otsego County, New York",New York,77
160254,"Greene County, New York",New York,39
203152,"Wayne County, New York",New York,117
1022351,"Albany County, New York",New York,1
93610,"Allegany County, New York",New York,3
412720,"Broome County, New York",New York,7
148615,"Cattaraugus County, New York",New York,9
2382967,"Erie County, New York",New York,29
181941,"Madison County, New York",New York,53
357169,"Schenectady County, New York",New York,93
246293,"Sullivan County, New York",New York,105
130625,"Genesee County, New York",New York,37
103211,"Yates County, New York",New York,123
1310042,"Orange County, New York",New York,71
38761,"Greene County, North Carolina",North Carolina,79
193865,"Haywood County, North Carolina",North Carolina,87
40992,"Mitchell County, North Carolina",North Carolina,121
41360,"Chowan County, North Carolina",North Carolina,41
40338,"Alleghany County, North Carolina",North Carolina,5
205133,"Caldwell County, North Carolina",North Carolina,27
514421,"Catawba County, North Carolina",North Carolina,35
185858,"Cleveland County, North Carolina",North Carolina,45
246055,"Craven County, North Carolina",North Carolina,49
82165,"Edgecombe County, North Carolina",North Carolina,65
129550,"Granville County, North Carolina",North Carolina,77
303416,"Harnett County, North Carolina",North Carolina,85
76703,"Hoke County, North Carolina",North Carolina,93
408257,"Henderson County, North Carolina",North Carolina,89
22691,"Hyde County, North Carolina",North Carolina,95
705244,"Iredell County, North Carolina",North Carolina,97
4974748,"Mecklenburg County, North Carolina",North Carolina,119
32814,"Northampton County, North Carolina",North Carolina,131
433240,"Pitt County, North Carolina",North Carolina,147
371580,"Rowan County, North Carolina",North Carolina,159
104016,"Vance County, North Carolina",North Carolina,181
93453,"Cherokee County, North Carolina",North Carolina,39
110310,"Currituck County, North Carolina",North Carolina,53
960151,"Union County, North Carolina",North Carolina,179
5461,"Morton County, Kansas",Kansas,129
20728,"Washington County, Kansas",Kansas,201
7374,"Wichita County, Kansas",Kansas,203
12371,"Chautauqua County, Kansas",Kansas,19
17908,"Norton County, Kansas",Kansas,137
145012,"Reno County, Kansas",Kansas,155
101251,"Barton County, Kansas",Kansas,9
25175,"Cloud County, Kansas",Kansas,29
19839,"Doniphan County, Kansas",Kansas,43
9685,"Edwards County, Kansas",Kansas,47
25705,"Haskell County, Kansas",Kansas,81
7395,"Lane County, Kansas",Kansas,101
9531,"Rush County, Kansas",Kansas,165
16911,"Scott County, Kansas",Kansas,171
28483,"Marion County, Kansas",Kansas,115
38986,"Neosho County, Kansas",Kansas,133
28166,"Brown County, Kansas",Kansas,13
19289,"Ottawa County, Kansas",Kansas,143
16101,"Phillips County, Kansas",Kansas,147
151231,"Riley County, Kansas",Kansas,161
20443,"Barber County, Kansas",Kansas,7
12753,"Decatur County, Kansas",Kansas,39
